route_id;service_id;trip_id;trip_headsign;trip_short_name;direction_id;block_id;shape_id;wheelchair_accessible;bikes_allowed
5;16401;19478754;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
5;16501;19482072;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
5;16401;19478755;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28670;11974;0;0
5;16501;19482073;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28670;11974;0;0
5;16501;19482074;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28542;11974;0;0
5;16401;19478756;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28542;11974;0;0
5;16401;19478757;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
5;16501;19482075;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
5;16401;19478758;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28670;11974;0;0
5;16501;19482076;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28670;11974;0;0
5;16401;19478759;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28542;11974;0;0
5;16501;19482077;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28542;11974;0;0
5;16401;19478760;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
5;16501;19482078;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
5;16501;19482079;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28670;11974;0;0
5;16401;19478761;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28671;11974;0;0
5;16501;19482026;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28542;11974;0;0
5;16401;19478708;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28542;11974;0;0
5;16501;19483127;5 PORTLAND HILLS TERM VIA PORTLAND ST;;1;28627;11974;0;0
51;16401;19477198;51 WINDMILL TO BRIDGE TERMINAL;;0;28601;11874;0;0
51;16501;19480516;51 WINDMILL TO BRIDGE TERMINAL;;0;28601;11874;0;0
51;16401;19477199;51 WINDMILL TO BRIDGE TERMINAL;;0;28603;11874;0;0
51;16501;19480517;51 WINDMILL TO BRIDGE TERMINAL;;0;28603;11874;0;0
51;16401;19477200;51 WINDMILL TO BRIDGE TERMINAL;;0;28610;11874;0;0
51;16501;19480518;51 WINDMILL TO BRIDGE TERMINAL;;0;28610;11874;0;0
51;16401;19477201;51 WINDMILL TO BRIDGE TERMINAL;;0;28545;11874;0;0
51;16501;19480519;51 WINDMILL TO BRIDGE TERMINAL;;0;28545;11874;0;0
51;16401;19477234;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480552;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480520;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477202;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477235;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480553;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480521;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477203;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477224;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480542;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480522;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477204;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477225;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480543;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480523;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477205;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477226;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480544;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480524;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477206;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477227;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480545;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480525;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477207;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477228;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480546;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16501;19480526;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477208;51 WINDMILL TO BRIDGE TERMINAL;;0;28644;11874;0;0
51;16401;19477229;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16501;19480547;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16501;19480527;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16401;19477209;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16401;19477230;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16501;19480548;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16501;19480528;51 WINDMILL TO BRIDGE TERMINAL;;0;28649;11874;0;0
51;16401;19477210;51 WINDMILL TO BRIDGE TERMINAL;;0;28649;11874;0;0
51;16401;19477231;51 WINDMILL TO BRIDGE TERMINAL;;0;28649;11874;0;0
51;16501;19480549;51 WINDMILL TO BRIDGE TERMINAL;;0;28649;11874;0;0
51;16401;19477211;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19480529;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477232;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19480550;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477212;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19480530;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19480551;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477233;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477213;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19480531;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19480557;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477239;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477241;51 WINDMILL TO BRIDGE TERMINAL;;0;28579;11874;0;0
51;16501;19480559;51 WINDMILL TO BRIDGE TERMINAL;;0;28579;11874;0;0
51;16501;19480561;51 WINDMILL TO BRIDGE TERMINAL;;0;28539;11874;0;0
51;16401;19477243;51 WINDMILL TO BRIDGE TERMINAL;;0;28669;11874;0;0
51;16501;19483388;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16501;19483389;51 WINDMILL TO BRIDGE TERMINAL;;0;28632;11874;0;0
51;16401;19477182;51 WINDMILL TO OCEAN BREEZE;;1;28601;11976;0;0
51;16501;19480500;51 WINDMILL TO OCEAN BREEZE;;1;28601;11976;0;0
51;16401;19477183;51 WINDMILL TO OCEAN BREEZE;;1;28603;11976;0;0
51;16501;19480501;51 WINDMILL TO OCEAN BREEZE;;1;28603;11976;0;0
51;16401;19477184;51 WINDMILL TO OCEAN BREEZE;;1;28610;11976;0;0
51;16501;19480502;51 WINDMILL TO OCEAN BREEZE;;1;28610;11976;0;0
51;16401;19477185;51 WINDMILL TO OCEAN BREEZE;;1;28545;11976;0;0
51;16501;19480503;51 WINDMILL TO OCEAN BREEZE;;1;28545;11976;0;0
51;16501;19480554;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477236;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477186;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480504;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480555;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477237;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477187;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480505;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480532;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477214;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477188;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480506;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480533;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477215;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477189;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480507;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480534;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477216;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477190;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480508;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480535;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477217;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477191;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480509;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480536;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477218;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16401;19477192;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480510;51 WINDMILL TO OCEAN BREEZE;;1;28644;11976;0;0
51;16501;19480537;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16401;19477219;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16401;19477193;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16501;19480511;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16501;19480538;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16401;19477220;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16501;19480512;51 WINDMILL TO OCEAN BREEZE;;1;28649;11976;0;0
51;16401;19477194;51 WINDMILL TO OCEAN BREEZE;;1;28649;11976;0;0
51;16401;19477221;51 WINDMILL TO OCEAN BREEZE;;1;28649;11976;0;0
51;16501;19480539;51 WINDMILL TO OCEAN BREEZE;;1;28649;11976;0;0
51;16401;19477195;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19480513;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19480540;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16401;19477222;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16401;19477196;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19480514;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19480541;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16401;19477223;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16401;19477197;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19480515;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19480556;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16401;19477238;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16401;19477240;51 WINDMILL TO OCEAN BREEZE;;1;28579;11976;0;0
51;16501;19480558;51 WINDMILL TO OCEAN BREEZE;;1;28579;11976;0;0
51;16401;19477242;51 WINDMILL TO OCEAN BREEZE;;1;28669;11976;0;0
51;16501;19480560;51 WINDMILL TO OCEAN BREEZE;;1;28539;11976;0;0
51;16501;19483386;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
51;16501;19483387;51 WINDMILL TO OCEAN BREEZE;;1;28632;11976;0;0
53;16401;19477280;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28583;11877;0;0
53;16501;19480598;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28582;11877;0;0
53;16401;19477281;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28612;11877;0;0
53;16501;19480599;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28612;11877;0;0
53;16401;19477282;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28622;11877;0;0
53;16501;19480600;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28622;11877;0;0
53;16401;19477283;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28628;11877;0;0
53;16501;19480601;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28628;11877;0;0
53;16401;19477284;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16501;19480602;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477285;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28635;11877;0;0
53;16501;19480603;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28635;11877;0;0
53;16501;19480604;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477286;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477287;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16501;19480605;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16401;19477288;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16501;19480606;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477289;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480607;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480608;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477290;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480609;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477291;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480610;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477292;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480611;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477293;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480612;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477294;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480613;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477295;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480614;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477296;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480615;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477297;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480616;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477298;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480617;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477299;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480618;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477300;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480619;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477301;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480620;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16401;19477302;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28649;11877;0;0
53;16501;19480621;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477303;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480622;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477304;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477305;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480623;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480624;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16401;19477306;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16401;19477307;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480625;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477308;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16501;19480626;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16401;19477309;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480627;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480628;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16401;19477310;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16401;19477311;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16501;19480629;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28647;11877;0;0
53;16401;19477312;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16501;19480630;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28642;11877;0;0
53;16501;19480631;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28632;11877;0;0
53;16401;19477313;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28564;11877;0;0
53;16501;19483394;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28628;11877;0;0
53;16501;19483395;53 ALDERNEY VIA BRIDGE TERMINAL;;0;28579;11877;0;0
53;16401;19477246;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28534;11980;0;0
53;16501;19480564;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28534;11980;0;0
53;16401;19477247;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28583;11980;0;0
53;16501;19480565;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28582;11980;0;0
53;16401;19477248;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28612;11980;0;0
53;16501;19480566;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28612;11980;0;0
53;16401;19477249;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28622;11980;0;0
53;16501;19480567;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28622;11980;0;0
53;16401;19477250;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28628;11980;0;0
53;16501;19480568;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28628;11980;0;0
53;16401;19477251;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16501;19480569;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16401;19477252;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28635;11980;0;0
53;16501;19480570;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28635;11980;0;0
53;16501;19480571;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16401;19477253;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16401;19477254;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480572;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480573;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16401;19477255;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16401;19477256;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480574;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477257;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480575;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480576;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477258;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480577;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16401;19477259;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16401;19477260;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480578;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477261;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480579;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480580;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477262;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480581;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16401;19477263;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16401;19477264;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480582;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477265;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480583;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480584;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477266;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480585;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16401;19477267;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16401;19477268;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480586;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477269;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480587;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28649;11980;0;0
53;16501;19480588;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477270;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477271;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16501;19480589;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28632;11980;0;0
53;16401;19477272;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480590;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477273;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480591;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480592;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477274;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477275;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480593;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16401;19477276;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16501;19480594;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477277;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480595;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28642;11980;0;0
53;16501;19480596;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477278;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28647;11980;0;0
53;16401;19477279;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28628;11980;0;0
53;16501;19480597;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28628;11980;0;0
53;16501;19483392;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28579;11980;0;0
53;16501;19483393;53 HIGHFIELD TERMINAL VIA ALBRO LAKE;;1;28628;11980;0;0
54;16401;19476465;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16501;19479783;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16501;19479784;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16401;19476466;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16401;19476467;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16501;19479785;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16501;19479786;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16401;19476468;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16401;19476469;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16501;19479787;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28557;11878;0;0
54;16401;19476470;54 BRIDGE TERMINAL VIA ALDERNEY;;0;28601;11878;0;0
